Symbols,cluster
ENSMUSG00000021102,1
ENSMUSG00000021103,1
ENSMUSG00000021112,1
ENSMUSG00000021114,1
ENSMUSG00000021171,1
ENSMUSG00000021175,1
ENSMUSG00000021186,1
ENSMUSG00000021187,1
ENSMUSG00000021193,1
ENSMUSG00000021196,1
ENSMUSG00000021213,1
ENSMUSG00000021215,1
ENSMUSG00000021218,1
ENSMUSG00000021224,1
ENSMUSG00000021226,1
ENSMUSG00000021235,1
ENSMUSG00000021238,1
ENSMUSG00000021240,1
ENSMUSG00000021245,1
ENSMUSG00000021248,1
ENSMUSG00000021256,1
ENSMUSG00000021257,1
ENSMUSG00000021276,1
ENSMUSG00000021280,1
ENSMUSG00000021285,1
ENSMUSG00000021306,1
ENSMUSG00000021360,1
ENSMUSG00000021361,1
ENSMUSG00000021363,1
ENSMUSG00000021368,1
ENSMUSG00000021376,1
ENSMUSG00000021385,1
ENSMUSG00000021395,1
ENSMUSG00000021400,1
ENSMUSG00000021417,1
ENSMUSG00000021418,1
ENSMUSG00000021420,1
ENSMUSG00000021432,1
ENSMUSG00000021468,1
ENSMUSG00000021474,1
ENSMUSG00000021482,1
ENSMUSG00000021485,1
ENSMUSG00000021493,1
ENSMUSG00000021500,1
ENSMUSG00000021501,1
ENSMUSG00000021504,1
ENSMUSG00000021508,1
ENSMUSG00000021518,1
ENSMUSG00000021520,1
ENSMUSG00000021532,1
ENSMUSG00000021556,1
ENSMUSG00000021559,1
ENSMUSG00000021569,1
ENSMUSG00000021576,1
ENSMUSG00000021591,1
ENSMUSG00000021594,1
ENSMUSG00000021596,1
ENSMUSG00000021597,1
ENSMUSG00000021606,1
ENSMUSG00000021610,1
ENSMUSG00000021619,1
ENSMUSG00000021636,1
ENSMUSG00000021638,1
ENSMUSG00000021639,1
ENSMUSG00000021640,1
ENSMUSG00000021643,1
ENSMUSG00000021646,1
ENSMUSG00000021697,1
ENSMUSG00000021699,1
ENSMUSG00000021704,1
ENSMUSG00000021707,1
ENSMUSG00000021710,1
ENSMUSG00000021713,1
ENSMUSG00000021714,1
ENSMUSG00000021720,1
ENSMUSG00000021731,1
ENSMUSG00000021748,1
ENSMUSG00000021759,1
ENSMUSG00000021768,1
ENSMUSG00000021770,1
ENSMUSG00000021771,1
ENSMUSG00000021772,1
ENSMUSG00000021773,1
ENSMUSG00000021774,1
ENSMUSG00000021792,1
ENSMUSG00000021796,1
