Symbols,Cluster
ENSMUSG00000002477,1
ENSMUSG00000028964,1
ENSMUSG00000032218,1
ENSMUSG00000000088,1
ENSMUSG00000026278,1
ENSMUSG00000040034,1
ENSMUSG00000026526,1
ENSMUSG00000038736,1
ENSMUSG00000031821,1
ENSMUSG00000021048,1
ENSMUSG00000023832,1
ENSMUSG00000036678,1
ENSMUSG00000096979,1
ENSMUSG00000060288,1
ENSMUSG00000051278,1
ENSMUSG00000091625,1
ENSMUSG00000042590,1
ENSMUSG00000076432,1
ENSMUSG00000031107,1
ENSMUSG00000034327,1
ENSMUSG00000016239,1
ENSMUSG00000029632,1
ENSMUSG00000004455,1
ENSMUSG00000020974,1
ENSMUSG00000028851,1
ENSMUSG00000038160,1
ENSMUSG00000033096,1
ENSMUSG00000019494,1
ENSMUSG00000103975,1
ENSMUSG00000031819,1
ENSMUSG00000023089,1
ENSMUSG00000004880,1
ENSMUSG00000027195,1
ENSMUSG00000026687,1
ENSMUSG00000027968,1
ENSMUSG00000028484,1
ENSMUSG00000071014,1
ENSMUSG00000024454,1
ENSMUSG00000007338,1
ENSMUSG00000041406,1
ENSMUSG00000001100,1
ENSMUSG00000020457,1
ENSMUSG00000027959,1
ENSMUSG00000027673,1
ENSMUSG00000024472,1
ENSMUSG00000037936,1
ENSMUSG00000049932,1
ENSMUSG00000040599,1
ENSMUSG00000018379,1
ENSMUSG00000078452,1
ENSMUSG00000079418,1
ENSMUSG00000030286,1
ENSMUSG00000002102,1
ENSMUSG00000022814,1
ENSMUSG00000006315,1
ENSMUSG00000086241,1
ENSMUSG00000025925,1
ENSMUSG00000006998,1
ENSMUSG00000031245,1
ENSMUSG00000024665,1
ENSMUSG00000027367,1
ENSMUSG00000073705,1
ENSMUSG00000078812,1
ENSMUSG00000018809,1
ENSMUSG00000054770,1
ENSMUSG00000028639,1
ENSMUSG00000000339,1
ENSMUSG00000015668,1
ENSMUSG00000031960,1
ENSMUSG00000028647,1
ENSMUSG00000036882,1
ENSMUSG00000040945,1
ENSMUSG00000042401,1
ENSMUSG00000046434,1
ENSMUSG00000048170,1
ENSMUSG00000026914,1
ENSMUSG00000020358,1
ENSMUSG00000024853,1
ENSMUSG00000037364,1
ENSMUSG00000001285,1
ENSMUSG00000067194,1
ENSMUSG00000021597,1
ENSMUSG00000004980,1
ENSMUSG00000050107,1
ENSMUSG00000002274,1
ENSMUSG00000058997,1
ENSMUSG00000031604,1
