Symbols,Cluster
ENSMUSG00000029679,1
ENSMUSG00000020876,1
ENSMUSG00000012519,1
ENSMUSG00000020607,1
ENSMUSG00000060224,1
ENSMUSG00000038523,1
ENSMUSG00000018750,1
ENSMUSG00000034707,1
ENSMUSG00000032565,1
ENSMUSG00000024535,1
ENSMUSG00000034438,1
ENSMUSG00000020956,1
ENSMUSG00000021013,1
ENSMUSG00000020865,1
ENSMUSG00000015354,1
ENSMUSG00000039956,1
ENSMUSG00000029680,1
ENSMUSG00000044629,1
ENSMUSG00000027799,1
ENSMUSG00000045502,1
ENSMUSG00000034271,1
ENSMUSG00000025746,1
ENSMUSG00000030474,1
ENSMUSG00000029553,1
ENSMUSG00000010342,1
ENSMUSG00000102627,1
ENSMUSG00000032548,1
ENSMUSG00000073413,1
ENSMUSG00000023031,1
ENSMUSG00000027318,1
ENSMUSG00000020021,1
ENSMUSG00000025511,1
ENSMUSG00000008845,1
ENSMUSG00000035773,1
ENSMUSG00000034714,1
ENSMUSG00000022432,1
ENSMUSG00000061410,1
ENSMUSG00000036103,1
ENSMUSG00000070942,1
ENSMUSG00000066684,1
ENSMUSG00000032066,1
ENSMUSG00000018012,1
ENSMUSG00000022941,1
ENSMUSG00000029166,1
ENSMUSG00000037706,1
ENSMUSG00000003541,1
ENSMUSG00000030711,1
ENSMUSG00000033542,1
ENSMUSG00000030674,1
ENSMUSG00000039115,1
ENSMUSG00000024736,1
ENSMUSG00000032554,1
ENSMUSG00000015143,1
ENSMUSG00000021226,1
ENSMUSG00000009292,1
ENSMUSG00000032246,1
ENSMUSG00000035459,1
ENSMUSG00000020836,1
ENSMUSG00000051934,1
ENSMUSG00000026829,1
ENSMUSG00000031791,1
ENSMUSG00000059089,1
ENSMUSG00000045917,1
ENSMUSG00000028893,1
ENSMUSG00000040466,1
ENSMUSG00000034783,1
ENSMUSG00000025165,1
ENSMUSG00000032091,1
ENSMUSG00000034641,1
ENSMUSG00000040430,1
ENSMUSG00000089809,1
ENSMUSG00000022236,1
ENSMUSG00000034265,1
ENSMUSG00000039246,1
ENSMUSG00000035228,1
ENSMUSG00000030769,1
ENSMUSG00000005360,1
ENSMUSG00000022562,1
ENSMUSG00000030708,1
ENSMUSG00000037709,1
ENSMUSG00000096188,1
ENSMUSG00000040987,1
ENSMUSG00000033059,1
ENSMUSG00000025464,1
ENSMUSG00000048498,1
ENSMUSG00000020023,1
ENSMUSG00000050212,1
ENSMUSG00000021217,1
ENSMUSG00000036053,1
ENSMUSG00000032261,1
ENSMUSG00000046280,1
ENSMUSG00000054855,1
ENSMUSG00000051682,1
ENSMUSG00000045625,1
ENSMUSG00000043940,1
ENSMUSG00000038663,1
ENSMUSG00000029759,1
ENSMUSG00000039585,1
ENSMUSG00000049119,1
ENSMUSG00000048490,1
ENSMUSG00000036718,1
ENSMUSG00000053559,1
ENSMUSG00000032715,1
ENSMUSG00000015305,1
ENSMUSG00000020961,1
ENSMUSG00000030352,1
ENSMUSG00000036957,1
ENSMUSG00000055069,1
ENSMUSG00000045362,1
ENSMUSG00000038884,1
ENSMUSG00000041992,1
ENSMUSG00000043740,1
ENSMUSG00000042182,1
ENSMUSG00000038371,1
ENSMUSG00000041058,1
ENSMUSG00000047712,1
ENSMUSG00000035095,1
ENSMUSG00000030402,1
ENSMUSG00000038540,1
ENSMUSG00000030465,1
ENSMUSG00000044206,1
ENSMUSG00000060044,1
ENSMUSG00000049285,1
ENSMUSG00000033458,1
ENSMUSG00000031129,1
ENSMUSG00000050345,1
ENSMUSG00000058385,1
ENSMUSG00000078851,1
ENSMUSG00000037999,1
ENSMUSG00000054474,1
ENSMUSG00000074738,1
ENSMUSG00000043671,1
ENSMUSG00000055546,1
ENSMUSG00000050103,1
ENSMUSG00000063296,1
ENSMUSG00000053580,1
ENSMUSG00000039126,1
ENSMUSG00000022235,1
ENSMUSG00000032827,1
ENSMUSG00000038155,1
ENSMUSG00000037239,1
ENSMUSG00000032890,1
ENSMUSG00000035226,1
ENSMUSG00000035275,1
ENSMUSG00000048924,1
ENSMUSG00000027580,1
ENSMUSG00000024533,1
ENSMUSG00000057137,1
ENSMUSG00000037031,1
ENSMUSG00000046718,1
ENSMUSG00000035168,1
ENSMUSG00000039652,1
ENSMUSG00000064225,1
ENSMUSG00000030306,1
ENSMUSG00000023961,1
ENSMUSG00000042389,1
ENSMUSG00000046806,1
ENSMUSG00000071757,1
ENSMUSG00000052369,1
ENSMUSG00000036459,1
ENSMUSG00000038291,1
ENSMUSG00000034487,1
ENSMUSG00000029386,1
ENSMUSG00000031799,2
ENSMUSG00000044162,2
ENSMUSG00000048142,2
ENSMUSG00000095788,2
ENSMUSG00000033213,2
ENSMUSG00000048534,2
ENSMUSG00000058013,2
ENSMUSG00000051727,2
ENSMUSG00000067610,2
ENSMUSG00000058755,2
ENSMUSG00000046179,2
ENSMUSG00000047592,2
ENSMUSG00000037224,2
ENSMUSG00000046971,2
ENSMUSG00000014496,2
ENSMUSG00000041607,2
ENSMUSG00000070369,2
ENSMUSG00000070524,2
ENSMUSG00000030156,2
ENSMUSG00000073599,2
ENSMUSG00000042284,2
ENSMUSG00000066687,2
ENSMUSG00000023903,2
ENSMUSG00000051335,2
ENSMUSG00000075269,2
ENSMUSG00000070639,2
ENSMUSG00000067341,2
ENSMUSG00000022270,2
ENSMUSG00000028041,2
ENSMUSG00000094796,2
ENSMUSG00000036412,2
ENSMUSG00000029915,2
ENSMUSG00000038593,2
ENSMUSG00000074272,2
ENSMUSG00000033147,2
ENSMUSG00000050914,2
ENSMUSG00000054150,2
ENSMUSG00000001288,2
ENSMUSG00000001131,2
ENSMUSG00000016194,2
ENSMUSG00000021215,2
ENSMUSG00000090523,2
ENSMUSG00000078783,2
ENSMUSG00000026656,2
ENSMUSG00000025969,2
ENSMUSG00000055805,2
ENSMUSG00000074570,2
ENSMUSG00000050910,2
ENSMUSG00000060131,2
ENSMUSG00000038970,2
ENSMUSG00000053977,2
ENSMUSG00000047586,2
ENSMUSG00000050530,2
ENSMUSG00000056492,2
ENSMUSG00000060671,2
ENSMUSG00000056529,2
ENSMUSG00000033083,2
ENSMUSG00000049871,2
ENSMUSG00000034731,2
ENSMUSG00000009681,2
ENSMUSG00000034413,2
ENSMUSG00000020642,2
ENSMUSG00000030786,2
ENSMUSG00000032280,2
ENSMUSG00000054676,2
ENSMUSG00000034765,2
ENSMUSG00000070305,2
ENSMUSG00000041552,2
ENSMUSG00000064043,2
ENSMUSG00000026447,2
ENSMUSG00000070868,2
ENSMUSG00000045114,2
ENSMUSG00000025085,2
ENSMUSG00000033066,2
ENSMUSG00000020926,2
ENSMUSG00000023991,2
ENSMUSG00000009687,2
ENSMUSG00000008575,2
ENSMUSG00000090958,2
ENSMUSG00000029217,2
ENSMUSG00000040488,2
ENSMUSG00000021493,2
ENSMUSG00000005672,2
ENSMUSG00000023800,2
ENSMUSG00000022122,2
ENSMUSG00000018819,2
ENSMUSG00000027544,2
ENSMUSG00000015970,2
ENSMUSG00000038843,2
ENSMUSG00000035697,2
ENSMUSG00000110195,2
ENSMUSG00000026821,2
ENSMUSG00000039153,2
ENSMUSG00000061577,2
ENSMUSG00000071552,2
ENSMUSG00000063760,2
ENSMUSG00000020407,2
ENSMUSG00000029710,2
ENSMUSG00000059325,2
ENSMUSG00000040624,2
ENSMUSG00000074093,2
ENSMUSG00000017309,2
ENSMUSG00000072115,2
ENSMUSG00000018417,2
ENSMUSG00000078670,2
ENSMUSG00000090394,2
ENSMUSG00000020212,2
ENSMUSG00000035164,2
ENSMUSG00000028100,2
ENSMUSG00000072568,2
ENSMUSG00000040811,2
ENSMUSG00000031303,2
ENSMUSG00000041849,2
ENSMUSG00000054252,2
ENSMUSG00000020788,2
ENSMUSG00000047638,2
ENSMUSG00000054342,2
ENSMUSG00000054690,2
